"skPersona","medicion","factorExpPersonas","factorExpHogares","factorExpViviendas","skVivienda","skHogar","skBarrio","codigoComuna","Edad","Sexo","anios_en_barrio","vida_en_barrio","vive_arriendo","valor_arriendo","vivia_en_otro_pais","vivia_en_otro_municipio","vivia_en_otro_barrio","Estrato","posee_gas","posee_aseo","total_cuartos","cuartos_dormir","posee_sanitario","cantidad_personas_hogar","personas_cuarto","hacinamiento","posee_energia","posee_acueducto","posee_alcantarillado","paredes_material","pisos_material","servicios","material_vivienda","barrio_anterior","codigoBarrioComuna","Cod_comuna","cod_barrio","nombreBarrio","zona","Sector","nombreComuna","migrante_en_arriendo","tipo_persona"
"2024_12890",2024,"108.225806451613","143.964566929134","142.834645669291","2024_4275","2024_4275_1",NA,12,69,1,6,0.0869565217391304,1,"2e+06",0,0,1,4,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_307",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12891",2024,"148.739130434783","143.964566929134","142.834645669291","2024_4275","2024_4275_1",NA,12,33,0,6,0.181818181818182,1,"2e+06",0,0,1,4,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_307",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12892",2024,"73.9375","143.964566929134","142.834645669291","2024_4276","2024_4276_1",NA,12,91,0,15,0.164835164835165,0,"-88",0,1,1,4,1,1,6,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_907",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12893",2024,"63.8947368421053","143.964566929134","142.834645669291","2024_4276","2024_4276_1",NA,12,83,1,15,0.180722891566265,0,"-88",0,1,1,4,1,1,6,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_907",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12894",2024,"134.235294117647","143.964566929134","142.834645669291","2024_4276","2024_4276_1",NA,12,53,0,15,0.283018867924528,0,"-88",0,1,1,4,1,1,6,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_907",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12895",2024,"135.833333333333","143.964566929134","142.834645669291","2024_4276","2024_4276_1",NA,12,48,0,15,0.3125,0,"-88",0,1,1,4,1,1,6,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_907",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12896",2024,"132.086956521739","143.964566929134","142.834645669291","2024_4276","2024_4276_1",NA,12,44,0,15,0.340909090909091,0,"-88",0,1,1,4,1,1,6,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_907",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12897",2024,"93.3793103448276","143.964566929134","142.834645669291","2024_4277","2024_4277_1",NA,12,70,1,5,0.0714285714285714,1,"2e+06",0,0,1,4,0,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,10,NA,"2024_706",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12898",2024,"132.086956521739","143.964566929134","142.834645669291","2024_4277","2024_4277_1",NA,12,44,0,5,0.113636363636364,1,"2e+06",0,0,1,4,0,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,10,NA,"2024_706",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12899",2024,"132.086956521739","143.964566929134","142.834645669291","2024_4277","2024_4277_1",NA,12,42,0,5,0.119047619047619,1,"2e+06",0,0,1,4,0,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,10,NA,"2024_706",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12900",2024,"132.086956521739","143.964566929134","142.834645669291","2024_4277","2024_4277_1",NA,12,40,0,5,0.125,1,"2e+06",0,0,1,4,0,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,10,NA,"2024_706",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12901",2024,"91.4545454545455","143.964566929134","142.834645669291","2024_4278","2024_4278_1",NA,12,76,1,51,0.671052631578947,0,"-88",0,1,0,4,1,1,6,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12902",2024,"134.235294117647","143.964566929134","142.834645669291","2024_4278","2024_4278_1",NA,12,51,0,51,1,0,"-88",0,0,0,4,1,1,6,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12903",2024,"111.342857142857","143.964566929134","142.834645669291","2024_4279","2024_4279_1",NA,12,61,1,61,1,1,"1900000",0,0,0,4,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12904",2024,"135.85","143.964566929134","142.834645669291","2024_4279","2024_4279_1",NA,12,57,0,57,1,1,"1900000",0,0,0,4,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12905",2024,"135.2","143.964566929134","142.834645669291","2024_4279","2024_4279_1",NA,12,27,0,27,1,1,"1900000",0,0,0,4,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12906",2024,"57.5454545454545","143.964566929134","142.834645669291","2024_4279","2024_4279_1",NA,12,25,0,25,1,1,"1900000",0,0,0,4,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12907",2024,"63.8947368421053","143.964566929134","142.834645669291","2024_4280","2024_4280_1",NA,12,80,1,34,0.425,0,"-88",0,1,0,4,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12908",2024,"134.235294117647","143.964566929134","142.834645669291","2024_4280","2024_4280_1",NA,12,52,0,34,0.653846153846154,0,"-88",0,1,0,4,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12909",2024,"93.3793103448276","143.964566929134","142.834645669291","2024_4281","2024_4281_1",NA,12,73,1,2,0.0273972602739726,1,"1700000",0,0,1,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1108",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12910",2024,"141.2","143.964566929134","142.834645669291","2024_4281","2024_4281_1",NA,12,42,1,2,0.0476190476190476,1,"1700000",0,0,1,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1108",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12911",2024,"144.666666666667","143.964566929134","142.834645669291","2024_4281","2024_4281_1",NA,12,17,0,2,0.117647058823529,1,"1700000",0,0,1,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1108",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12912",2024,"111.342857142857","143.964566929134","142.834645669291","2024_4282","2024_4282_1",NA,12,61,1,61,1,1,"2300000",0,0,0,4,1,1,4,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12913",2024,"162.05","143.964566929134","142.834645669291","2024_4282","2024_4282_1",NA,12,39,0,39,1,1,"2300000",0,0,0,4,1,1,4,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12914",2024,"141.2","143.964566929134","142.834645669291","2024_4282","2024_4282_1",NA,12,42,1,42,1,1,"2300000",0,0,0,4,1,1,4,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12915",2024,"137.5","143.964566929134","142.834645669291","2024_4282","2024_4282_1",NA,12,22,0,22,1,1,"2300000",0,0,0,4,1,1,4,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12916",2024,"120.666666666667","143.964566929134","142.834645669291","2024_4282","2024_4282_1",NA,12,10,1,10,1,1,"2300000",0,0,0,4,1,1,4,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12917",2024,"63.8947368421053","143.964566929134","142.834645669291","2024_4283","2024_4283_1",NA,12,83,1,83,1,0,"-88",0,0,0,4,1,1,2,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12918",2024,"63.8947368421053","143.964566929134","142.834645669291","2024_4284","2024_4284_1",NA,12,84,1,84,1,1,"2200000",0,0,0,4,1,1,2,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12919",2024,"91.4545454545455","143.964566929134","142.834645669291","2024_4285","2024_4285_1",NA,12,75,1,25,0.333333333333333,0,"-88",0,0,1,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1608",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12920",2024,"111.342857142857","143.964566929134","142.834645669291","2024_4285","2024_4285_1",NA,12,61,1,25,0.409836065573771,0,"-88",0,0,1,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1608",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12921",2024,"123","143.964566929134","142.834645669291","2024_4285","2024_4285_1",NA,12,68,0,25,0.367647058823529,0,"-88",0,0,1,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1608",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12922",2024,"57.5454545454545","143.964566929134","142.834645669291","2024_4285","2024_4285_1",NA,12,25,0,24,0.96,0,"-88",0,0,1,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1608",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12923",2024,"162.05","143.964566929134","142.834645669291","2024_4286","2024_4286_1",NA,12,38,0,38,1,1,"1900000",0,0,0,4,1,1,2,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12924",2024,"64.96","143.964566929134","142.834645669291","2024_4287","2024_4287_1",NA,12,72,0,72,1,0,"-88",0,0,0,4,1,1,3,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12925",2024,"108.225806451613","143.964566929134","142.834645669291","2024_4287","2024_4287_1",NA,12,67,1,67,1,0,"-88",0,0,0,4,1,1,3,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12926",2024,"135.833333333333","143.964566929134","142.834645669291","2024_4287","2024_4287_1",NA,12,45,0,45,1,0,"-88",0,0,0,4,1,1,3,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12927",2024,"135.833333333333","143.964566929134","142.834645669291","2024_4288","2024_4288_1",NA,12,49,0,49,1,1,"2e+06",0,0,0,4,1,1,5,4,6,NA,NA,NA,1,0,1,NA,NA,10,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12928",2024,"166.722222222222","143.964566929134","142.834645669291","2024_4288","2024_4288_1",NA,12,45,1,45,1,1,"2e+06",0,0,0,4,1,1,5,4,6,NA,NA,NA,1,0,1,NA,NA,10,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12929",2024,"168.5","143.964566929134","142.834645669291","2024_4288","2024_4288_1",NA,12,2,0,2,1,1,"2e+06",0,0,0,4,1,1,5,4,6,NA,NA,NA,1,0,1,NA,NA,10,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12930",2024,"148.739130434783","143.964566929134","142.834645669291","2024_4289","2024_4289_1",NA,12,31,0,2,0.0645161290322581,1,"2100000",0,0,1,4,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_711",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12931",2024,"175.409090909091","143.964566929134","142.834645669291","2024_4289","2024_4289_1",NA,12,30,1,2,0.0666666666666667,1,"2100000",0,0,1,4,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_708",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12932",2024,"123.666666666667","143.964566929134","142.834645669291","2024_4289","2024_4289_1",NA,12,29,1,2,0.0689655172413793,1,"2100000",0,0,1,4,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_708",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12933",2024,"91.4545454545455","143.964566929134","142.834645669291","2024_4290","2024_4290_1",NA,12,76,1,76,1,1,"2e+06",0,0,0,4,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12934",2024,"188.5625","143.964566929134","142.834645669291","2024_4290","2024_4290_1",NA,12,53,1,53,1,1,"2e+06",0,0,0,4,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12935",2024,"175.409090909091","143.964566929134","142.834645669291","2024_4290","2024_4290_1",NA,12,32,1,32,1,1,"2e+06",0,0,0,4,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12936",2024,"81.3333333333333","143.964566929134","142.834645669291","2024_4290","2024_4290_1",NA,12,20,1,20,1,1,"2e+06",0,0,0,4,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12937",2024,"348","143.964566929134","142.834645669291","2024_4290","2024_4290_1",NA,12,9,1,9,1,1,"2e+06",0,0,0,4,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12938",2024,"180.5","143.964566929134","142.834645669291","2024_4290","2024_4290_1",NA,12,7,0,7,1,1,"2e+06",0,0,0,4,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12939",2024,"166.722222222222","143.964566929134","142.834645669291","2024_4291","2024_4291_1",NA,12,49,1,49,1,0,"-88",0,0,0,4,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12940",2024,"91.4545454545455","143.964566929134","142.834645669291","2024_4291","2024_4291_1",NA,12,77,1,77,1,0,"-88",0,0,0,4,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12941",2024,"67.8571428571429","143.964566929134","142.834645669291","2024_4291","2024_4291_1",NA,12,19,0,19,1,0,"-88",0,0,0,4,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12942",2024,"380","143.964566929134","142.834645669291","2024_4291","2024_4291_1",NA,12,14,1,14,1,0,"-88",0,0,0,4,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12943",2024,"111.342857142857","143.964566929134","142.834645669291","2024_4292","2024_4292_1",NA,12,64,1,16,0.25,1,"2200000",0,0,1,4,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1115",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12944",2024,"108.225806451613","143.964566929134","142.834645669291","2024_4293","2024_4293_1",NA,12,65,1,65,1,0,"-88",0,0,0,4,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12945",2024,"135.85","143.964566929134","142.834645669291","2024_4294","2024_4294_1",NA,12,56,0,56,1,0,"-88",0,0,0,4,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12946",2024,"93.3793103448276","143.964566929134","142.834645669291","2024_4295","2024_4295_1",NA,12,70,1,25,0.357142857142857,0,"-88",0,1,0,4,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12947",2024,"141.2","143.964566929134","142.834645669291","2024_4296","2024_4296_1",NA,12,42,1,42,1,1,"2e+06",0,0,0,4,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12948",2024,"120.666666666667","143.964566929134","142.834645669291","2024_4296","2024_4296_1",NA,12,10,1,10,1,1,"2e+06",0,0,0,4,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12949",2024,"69.4666666666667","143.964566929134","142.834645669291","2024_4297","2024_4297_1",NA,12,76,0,2,0.0263157894736842,1,"2e+06",0,1,0,4,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12950",2024,"93.3793103448276","143.964566929134","142.834645669291","2024_4297","2024_4297_1",NA,12,73,1,2,0.0273972602739726,1,"2e+06",0,1,0,4,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12951",2024,"267.571428571429","143.964566929134","142.834645669291","2024_4297","2024_4297_1",NA,12,35,1,2,0.0571428571428571,1,"2e+06",0,1,0,4,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12952",2024,"93.3793103448276","143.964566929134","142.834645669291","2024_4298","2024_4298_1",NA,12,71,1,71,1,0,"-88",0,0,0,4,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12953",2024,"63.8947368421053","143.964566929134","142.834645669291","2024_4298","2024_4298_1",NA,12,80,1,80,1,0,"-88",0,0,0,4,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12954",2024,"64.96","143.964566929134","142.834645669291","2024_4298","2024_4298_1",NA,12,73,0,73,1,0,"-88",0,0,0,4,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12955",2024,"141.2","143.964566929134","142.834645669291","2024_4298","2024_4298_1",NA,12,41,1,41,1,0,"-88",0,0,0,4,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12956",2024,"175.409090909091","143.964566929134","142.834645669291","2024_4299","2024_4299_1",NA,12,34,1,3,0.0882352941176471,1,"1500000",0,0,1,4,1,1,12,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1309",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12957",2024,"162.05","143.964566929134","142.834645669291","2024_4299","2024_4299_1",NA,12,38,0,3,0.0789473684210526,1,"1500000",0,0,1,4,1,1,12,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1309",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12958",2024,"166.722222222222","143.964566929134","142.834645669291","2024_4300","2024_4300_1",NA,12,48,1,1,0.0208333333333333,1,"2600000",0,1,1,3,1,1,8,5,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1205",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12959",2024,"135.833333333333","143.964566929134","142.834645669291","2024_4300","2024_4300_1",NA,12,48,0,1,0.0208333333333333,1,"2600000",0,1,1,3,1,1,8,5,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1205",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12960",2024,"123","143.964566929134","142.834645669291","2024_4301","2024_4301_1",NA,12,67,0,13,0.194029850746269,0,"-88",0,1,0,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12961",2024,"91.4545454545455","143.964566929134","142.834645669291","2024_4301","2024_4301_1",NA,12,77,1,13,0.168831168831169,0,"-88",0,1,0,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12962",2024,"267.571428571429","143.964566929134","142.834645669291","2024_4301","2024_4301_1",NA,12,36,1,13,0.361111111111111,0,"-88",0,1,0,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12963",2024,"135.666666666667","143.964566929134","142.834645669291","2024_4301","2024_4301_1",NA,12,14,0,13,0.928571428571429,0,"-88",0,1,0,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12964",2024,"63.8947368421053","143.964566929134","142.834645669291","2024_4302","2024_4302_1",NA,12,85,1,85,1,1,"1900000",0,0,0,4,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12965",2024,"112.558823529412","143.964566929134","142.834645669291","2024_4302","2024_4302_1",NA,12,58,1,58,1,1,"1900000",0,0,0,4,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12966",2024,"112.558823529412","143.964566929134","142.834645669291","2024_4302","2024_4302_1",NA,12,56,1,56,1,1,"1900000",0,0,0,4,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12967",2024,"108.225806451613","143.964566929134","142.834645669291","2024_4303","2024_4303_1",NA,12,66,1,66,1,1,"1300000",0,0,0,4,0,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,10,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12968",2024,"81.3333333333333","143.964566929134","142.834645669291","2024_4303","2024_4303_1",NA,12,20,1,20,1,1,"1300000",0,0,0,4,0,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,10,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12969",2024,"194","143.964566929134","142.834645669291","2024_4303","2024_4303_1",NA,12,15,1,15,1,1,"1300000",0,0,0,4,0,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,10,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12970",2024,"91.4545454545455","143.964566929134","142.834645669291","2024_4303","2024_4303_1",NA,12,78,1,78,1,1,"1300000",0,0,0,4,0,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,10,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12971",2024,"112.913043478261","143.964566929134","142.834645669291","2024_4304","2024_4304_1",NA,12,62,0,62,1,1,"1500000",0,0,0,4,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12972",2024,"111.342857142857","143.964566929134","142.834645669291","2024_4304","2024_4304_1",NA,12,60,1,60,1,1,"1500000",0,0,0,4,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12973",2024,"148.739130434783","143.964566929134","142.834645669291","2024_4304","2024_4304_1",NA,12,30,0,30,1,1,"1500000",0,0,0,4,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12974",2024,"141.2","143.964566929134","142.834645669291","2024_4305","2024_4305_1",NA,12,41,1,3,0.0731707317073171,1,"950000",0,0,1,4,1,1,3,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1319",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12975",2024,"68.3333333333333","143.964566929134","142.834645669291","2024_4305","2024_4305_1",NA,12,17,1,3,0.176470588235294,1,"950000",0,0,1,4,1,1,3,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1319",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12976",2024,"362","143.964566929134","142.834645669291","2024_4305","2024_4305_1",NA,12,8,0,3,0.375,1,"950000",0,0,1,4,1,1,3,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1319",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12977",2024,"229.5","143.964566929134","142.834645669291","2024_4306","2024_4306_1",NA,12,19,1,1,0.0526315789473684,1,"1900000",0,1,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12978",2024,"135.833333333333","143.964566929134","142.834645669291","2024_4306","2024_4306_1",NA,12,46,0,46,1,1,"1900000",0,0,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12979",2024,"232.666666666667","143.964566929134","142.834645669291","2024_4306","2024_4306_1",NA,12,27,1,27,1,1,"1900000",0,0,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
